"DISTRITO","REGIMEN","PROVINCIA","CODIGO.AMIE","INSTITUCION","BAJO.MATRICULA.USD","BAJO.PENSION.USD","X36MESES.MATRICULA.USD","X36.MESES.PENSION.USD","INICIAL.MATRICULA.USD","INICIAL.PENSION.USD","BASICA.MATRICULA.USD","BASICA.PENSION.USD","BASICASUP.MATRICULA.USD","BASICASUP.PENSION.USD","BACH.MATRICULA.USD","BACH.PENSION.USD"
"01D04","SIERRA-AMAZONIA","AZUAY","01H01015","CENTRO DE DESARROLLO INICIAL PARTICULAR CHIQUITITOS",0,0,46.91,75.05,46.91,75.05,0,0,0,0,0,0
"17D05","SIERRA-AMAZONIA","PICHINCHA","17H03658","CENTRO DE DESARROLLO INTEGRAL NEW GENERATION KIDS PLANET",0,0,196.88,262.5,164.06,262.5,0,0,0,0,0,0
"17D03","SIERRA-AMAZONIA","PICHINCHA","17H04171","CENTRO DE DESARROLLO INTEGRAL PARA LA PRIMERA INFANCIA PARTICULAR DESCUBRIR",0,0,75,120,43.75,70,0,0,0,0,0,0
"17D04","SIERRA-AMAZONIA","PICHINCHA","17H04198","CENTRO DE DESARROLLO INTEGRAL PARA LA PRIMERA INFANCIA PARTICULAR LA RANITA",0,0,41.25,66,41.25,66,0,0,0,0,0,0
"17D05","SIERRA-AMAZONIA","PICHINCHA","17H03654","CENTRO DE DESARROLLO INTEGRAL PARA LA PRIMERA INFANCIA PARTICULAR TEJA LA CONEJA",0,0,114.75,183.6,114.75,183.6,0,0,0,0,0,0
"17D04","SIERRA-AMAZONIA","PICHINCHA","17H00848","CENTRO DE DESARROLLO INTEGRAL PARA LA PRIMERA INFANCIA PERPETUO SOCORRO KIDS",0,0,104.02,138.7,86.69,138.7,0,0,0,0,0,0
"17D03","SIERRA-AMAZONIA","PICHINCHA","17H01968","CENTRO DE DESARROLLO INTEGRAL PARA LA PRIMERA INFANCIA VIOLANTA Y WERNER",0,0,0,0,34.38,55,0,0,0,0,0,0
"17D03","SIERRA-AMAZONIA","PICHINCHA","17H04250","CENTRO DE DESARROLLO INTEGRAL PARA LA PRIMERA INFANTIL ARQUITA DE NOE",0,0,154.69,247.5,154.69,247.5,0,0,0,0,0,0
"17D09","SIERRA-AMAZONIA","PICHINCHA","17H03664","CENTRO DE DESARROLLO INTEGRAL PARA LA PRIMERIA INFANCIA PARTICULAR TREE HOUSE",0,0,0,0,175.31,280.5,0,0,0,0,0,0
"17D09","SIERRA-AMAZONIA","PICHINCHA","17H03697","CENTRO DE DESARROLO INFANTIL CRECERE",0,0,0,0,67.44,107.9,0,0,0,0,0,0
"17D09","SIERRA-AMAZONIA","PICHINCHA","17H03697","CENTRO DE DESARROLO INFANTIL CRECERE (PARA TODOS LOS ALUMNOS NUEVOS QUE INGRESARON A PARTIR DEL PERÍODO 2016-2017)",0,0,69.32,110.9,69.32,110.9,0,0,0,0,0,0
"10D01","SIERRA-AMAZONIA","IMBABURA","10H00583","CENTRO DE ECUCACION INICIAL LA PRIMAVERA",0,0,77.4,123.84,77.4,123.84,0,0,0,0,0,0
"01D01","SIERRA-AMAZONIA","AZUAY","01H00052","CENTRO DE EDUACION INCIAL PARTICULAR MAMYS DAY CARE",0,0,125.97,167.96,87.48,139.97,0,0,0,0,0,0
"06D01","SIERRA-AMAZONIA","CHIMBORAZO","06H01775","CENTRO DE EDUCACIÓN INCIAL SAN PABLO II",0,0,44.69,71.5,44.69,71.5,0,0,0,0,0,0
"06D01","SIERRA-AMAZONIA","CHIMBORAZO","06H01775","CENTRO DE EDUCACIÓN INCIAL SAN PABLO II (PARA ALUMNOS QUE INGRESARON AL NIVEL MÁS BAJO EN EL AÑO LECTIVO 2015-2016)",46.9,75.05,0,0,0,0,0,0,0,0,0,0
"18D05","SIERRA-AMAZONIA","TUNGURAHUA","18H00990","CENTRO DE EDUCACIÓN INICIAL ANGELITOS DE LUZ",0,0,27.5,44,27.5,44,0,0,0,0,0,0
"18D01","SIERRA-AMAZONIA","TUNGURAHUA","18H00907","CENTRO DE EDUCACIÓN INICIAL ARCO IRIS",0,0,75.05,100.07,62.54,100.07,0,0,0,0,0,0
"10D01","SIERRA-AMAZONIA","IMBABURA","10H00777","CENTRO DE EDUCACIÓN INICIAL BRUNO MUNARI",0,0,84.38,135,84.38,135,0,0,0,0,0,0
"17D10","SIERRA-AMAZONIA","PICHINCHA","17H04095","CENTRO DE EDUCACIÓN INICIAL CAMINITOS DE ESPERANZA",0,0,71.88,115,71.88,115,0,0,0,0,0,0
"10D01","SIERRA-AMAZONIA","IMBABURA","10H00776","CENTRO DE EDUCACIÓN INICIAL CASITA DE CHOCOLATE Y FRESAS",0,0,65.31,104.5,65.31,104.5,0,0,0,0,0,0
"01D01","SIERRA-AMAZONIA","AZUAY","01H01888","CENTRO DE EDUCACIÓN INICIAL CEICA",0,0,82.5,132,82.5,132,0,0,0,0,0,0
"11D01","SIERRA-AMAZONIA","LOJA","11H00101","CENTRO DE EDUCACIÓN INICIAL CHISPITAS",0,0,0,0,49.71,79.53,0,0,0,0,0,0
"10D01","SIERRA-AMAZONIA","IMBABURA","10H00774","CENTRO DE EDUCACIÓN INICIAL CHISPITAS DE VIDA",0,0,74.01,118.42,74.01,118.42,0,0,0,0,0,0
"01D01","SIERRA-AMAZONIA","AZUAY","01H01986","CENTRO DE EDUCACIÓN INICIAL COLORINES",0,0,61.25,98,73.75,118,0,0,0,0,0,0
"10D01","SIERRA-AMAZONIA","IMBABURA","10H00625","CENTRO DE EDUCACIÓN INICIAL COQUITA",0,0,101.95,163.12,101.95,163.12,0,0,0,0,0,0
"17D07","SIERRA-AMAZONIA","PICHINCHA","17H02967","CENTRO DE EDUCACIÓN INICIAL EL BUEN PASTOR",0,0,0,0,20,32,0,0,0,0,0,0
"11D01","SIERRA-AMAZONIA","LOJA","11H00213","CENTRO DE EDUCACIÓN INICIAL FISCOMISIONAL NIÑO JESÚS",0,0,0,0,28.12,45,0,0,0,0,0,0
"01D01","SIERRA-AMAZONIA","AZUAY","01H01884","CENTRO DE EDUCACIÓN INICIAL GARABATOS",0,0,149.32,199.1,113.12,181,0,0,0,0,0,0
"17D05","SIERRA-AMAZONIA","PICHINCHA","17H04079","CENTRO DE EDUCACIÓN INICIAL HAPPY KIDS",0,0,247.5,330,206.25,330,0,0,0,0,0,0
"05D01","SIERRA-AMAZONIA","COTOPAXI","05H00865","CENTRO DE EDUCACIÓN INICIAL IDEA",0,0,53.19,85.11,53.19,85.11,0,0,0,0,0,0
"05D01","SIERRA-AMAZONIA","COTOPAXI","05H00865","CENTRO DE EDUCACIÓN INICIAL IDEA (PARA TODOS LOS ESTUDIANTES NUEVOS QUE INGRESARON A PARTIR DEL PERÍODO 2016-2017)",0,0,96.2,128.26,80.16,128.26,0,0,0,0,0,0
"01D02","SIERRA-AMAZONIA","AZUAY","01H00089","CENTRO DE EDUCACIÓN INICIAL JOSÉ FIDEL HIDALGO",0,0,0,0,31.8,50.88,0,0,0,0,0,0
"03D01","SIERRA-AMAZONIA","CAÑAR","03H00792","CENTRO DE EDUCACIÓN INICIAL LA ALBORADA",0,0,100,133.33,83.33,133.33,0,0,0,0,0,0
"18D01","SIERRA-AMAZONIA","TUNGURAHUA","18H00116","CENTRO DE EDUCACIÓN INICIAL LA ALBORADA",0,0,103.2,165.12,63.5,101.61,0,0,0,0,0,0
"18D01","SIERRA-AMAZONIA","TUNGURAHUA","18H00116","CENTRO DE EDUCACIÓN INICIAL LA ALBORADA (PARA TODOS LOS ESTUDIANTES NUEVOS QUE INGRESARON A PARTIR DEL PERÍODO 2016-2017)",0,0,107.76,172.4,68.05,108.89,0,0,0,0,0,0
"11D01","SIERRA-AMAZONIA","LOJA","11H01843","CENTRO DE EDUCACIÓN INICIAL LOS OLIVOS",0,0,54.72,87.56,54.72,87.56,0,0,0,0,0,0
"11D01","SIERRA-AMAZONIA","LOJA","11H01843","CENTRO DE EDUCACIÓN INICIAL LOS OLIVOS (PARA ALUMNOS QUE INGRESARON AL NIVEL MÁS BAJO EN EL AÑO LECTIVO 2015-2016)",54.74,87.56,0,0,0,0,0,0,0,0,0,0
"11D01","SIERRA-AMAZONIA","LOJA","11H01843","CENTRO DE EDUCACIÓN INICIAL LOS OLIVOS (PARA TODOS LOS ALUMNOS NUEVOS QUE INGRESARON A PARTIR DEL PERÍODO 2016-2017)",0,0,60.62,97,60.62,97,0,0,0,0,0,0
"17D06","SIERRA-AMAZONIA","PICHINCHA","17H04150","CENTRO DE EDUCACIÓN INICIAL MANITAS CREADORAS",0,0,127.19,203.5,127.19,203.5,0,0,0,0,0,0
"18D01","SIERRA-AMAZONIA","TUNGURAHUA","18H00918","CENTRO DE EDUCACIÓN INICIAL MELITAS",0,0,70.91,94.55,59.09,94.55,0,0,0,0,0,0
"18D01","SIERRA-AMAZONIA","TUNGURAHUA","18H00913","CENTRO DE EDUCACIÓN INICIAL MI PEQUEÑO MUNDO",0,0,93.27,149.23,93.27,149.23,0,0,0,0,0,0
"10D01","SIERRA-AMAZONIA","IMBABURA","10H00779","CENTRO DE EDUCACIÓN INICIAL MI PEQUEÑO MUNDO",0,0,61.82,98.92,61.82,98.92,0,0,0,0,0,0
"18D01","SIERRA-AMAZONIA","TUNGURAHUA","18H00913","CENTRO DE EDUCACIÓN INICIAL MI PEQUEÑO MUNDO (PARA ALUMNOS QUE INGRESARON AL NIVEL MÁS BAJO EN EL AÑO LECTIVO 2015-2016)",95.45,152.71,0,0,0,0,0,0,0,0,0,0
"18D01","SIERRA-AMAZONIA","TUNGURAHUA","18H00913","CENTRO DE EDUCACIÓN INICIAL MI PEQUEÑO MUNDO (PARA TODOS LOS ESTUDIANTES NUEVOS QUE INGRESARON A PARTIR DEL PERÍODO 2016-2017)",0,0,93.91,150.25,93.91,150.25,0,0,0,0,0,0
"18D01","SIERRA-AMAZONIA","TUNGURAHUA","18H00916","CENTRO DE EDUCACIÓN INICIAL MI SEGUNDO HOGAR",0,0,66.46,106.33,66.46,106.33,0,0,0,0,0,0
"14D01","SIERRA-AMAZONIA","MORONA SANTIAGO","14H00823","CENTRO DE EDUCACIÓN INICIAL MIS AMIGUITOS",0,0,132,176,68.75,110,0,0,0,0,0,0
"01D02","SIERRA-AMAZONIA","AZUAY","01H00095","CENTRO DE EDUCACIÓN INICIAL MIS ANGELES",0,0,60.2,96.32,60.2,96.32,0,0,0,0,0,0
"01D02","SIERRA-AMAZONIA","AZUAY","01H00095","CENTRO DE EDUCACIÓN INICIAL MIS ANGELES (PARA ALUMNOS QUE INGRESARON AL NIVEL MÁS BAJO EN EL AÑO LECTIVO 2015-2016)",60.2,96.32,0,0,0,0,0,0,0,0,0,0
"06D01","SIERRA-AMAZONIA","CHIMBORAZO","06H00069","CENTRO DE EDUCACIÓN INICIAL MIS PRIMEROS AMIGOS",0,0,68.8,110.08,68.8,110.08,0,0,0,0,0,0
"06D01","SIERRA-AMAZONIA","CHIMBORAZO","06H00069","CENTRO DE EDUCACIÓN INICIAL MIS PRIMEROS AMIGOS (PARA ALUMNOS QUE INGRESARON AL NIVEL MÁS BAJO EN EL AÑO LECTIVO 2015-2016)",68.79,110.08,0,0,0,0,0,0,0,0,0,0
"05D01","SIERRA-AMAZONIA","COTOPAXI","05H00908","CENTRO DE EDUCACIÓN INICIAL MY LITTLE WORLD",0,0,0,0,62.5,100,0,0,0,0,0,0
"10D01","SIERRA-AMAZONIA","IMBABURA","10H00775","CENTRO DE EDUCACIÓN INICIAL NUBES DE ALGODON",0,0,79.74,127.59,79.74,127.59,0,0,0,0,0,0
"18D01","SIERRA-AMAZONIA","TUNGURAHUA","18H00904","CENTRO DE EDUCACIÓN INICIAL NUEVA SEMILLA",0,0,79.75,106.33,66.46,106.33,0,0,0,0,0,0
"01D02","SIERRA-AMAZONIA","AZUAY","01H01820","CENTRO DE EDUCACIÓN INICIAL PARTICULAR ANGELITOS",0,0,0,0,0,0,0,0,0,0,0,0
"01D02","SIERRA-AMAZONIA","AZUAY","01H01991","CENTRO DE EDUCACIÓN INICIAL PARTICULAR CARRUSEL",0,0,196.23,261.64,163.52,261.64,0,0,0,0,0,0
"11D01","SIERRA-AMAZONIA","LOJA","11H02025","CENTRO DE EDUCACIÓN INICIAL PARTICULAR DE LA PASION DE NUESTRO SEÑOR JESUCRISTO",0,0,0,0,36.86,58.97,0,0,0,0,0,0
"01D01","SIERRA-AMAZONIA","AZUAY","01H01989","CENTRO DE EDUCACIÓN INICIAL PARTICULAR EL CASTILLO",0,0,75,100,62.5,100,0,0,0,0,0,0
"01D02","SIERRA-AMAZONIA","AZUAY","01H00364","CENTRO DE EDUCACIÓN INICIAL PARTICULAR ESTRELLITAS",0,0,116.1,185.76,116.1,185.76,0,0,0,0,0,0
"01D02","SIERRA-AMAZONIA","AZUAY","01H00364","CENTRO DE EDUCACIÓN INICIAL PARTICULAR ESTRELLITAS (PARA ALUMNOS QUE INGRESARON AL NIVEL MÁS BAJO EN EL AÑO LECTIVO 2015-2016)",124.63,199.43,0,0,0,0,0,0,0,0,0,0
"01D02","SIERRA-AMAZONIA","AZUAY","01H00364","CENTRO DE EDUCACIÓN INICIAL PARTICULAR ESTRELLITAS (PARA TODOS LOS ALUMNOS NUEVOS QUE INGRESARON A PARTIR DEL PERÍODO 2016-2017)",0,0,116.09,185.76,116.09,185.76,0,0,0,0,0,0
"11D01","SIERRA-AMAZONIA","LOJA","11H01855","CENTRO DE EDUCACIÓN INICIAL PARTICULAR HUMANITOS",0,0,0,0,61.88,99,62.74,100.38,0,0,0,0
"11D01","SIERRA-AMAZONIA","LOJA","11H01855","CENTRO DE EDUCACIÓN INICIAL PARTICULAR HUMANITOS (PARA ALUMNOS QUE INGRESARON AL NIVEL MÁS BAJO EN EL AÑO LECTIVO 2015-2016)",62.74,100.38,0,0,0,0,0,0,0,0,0,0
"01D02","SIERRA-AMAZONIA","AZUAY","01H00396","CENTRO DE EDUCACIÓN INICIAL PARTICULAR INFANCIA FELIZ",0,0,121.59,162.12,101.32,162.12,0,0,0,0,0,0
"11D01","SIERRA-AMAZONIA","LOJA","11H01973","CENTRO DE EDUCACIÓN INICIAL PARTICULAR KIDS",0,0,0,0,85.29,136.47,0,0,0,0,0,0
"11D01","SIERRA-AMAZONIA","LOJA","11H01973","CENTRO DE EDUCACIÓN INICIAL PARTICULAR KIDS (PARA ALUMNOS QUE INGRESARON AL NIVEL MÁS BAJO EN EL AÑO LECTIVO 2015-2016)",94.13,150.6,0,0,0,0,0,0,0,0,0,0
"01D02","SIERRA-AMAZONIA","AZUAY","01H01977","CENTRO DE EDUCACIÓN INICIAL PARTICULAR LA ESCUELITA",0,0,61.88,82.5,51.56,82.5,0,0,0,0,0,0
"01D02","SIERRA-AMAZONIA","AZUAY","01H00353","CENTRO DE EDUCACIÓN INICIAL PARTICULAR LA RONDA",0,0,97.73,156.36,97.73,156.36,0,0,0,0,0,0
"01D01","SIERRA-AMAZONIA","AZUAY","01H00064","CENTRO DE EDUCACIÓN INICIAL PARTICULAR LETRAS Y VIDA",0,0,68.75,110,68.75,110,0,0,0,0,0,0
"11D01","SIERRA-AMAZONIA","LOJA","11H01981","CENTRO DE EDUCACIÓN INICIAL PARTICULAR LIDER KIDS",0,0,0,0,50,80,0,0,0,0,0,0
"01D04","SIERRA-AMAZONIA","AZUAY","01H01890","CENTRO DE EDUCACIÓN INICIAL PARTICULAR LOS NENES",0,0,53.53,85.65,53.53,85.65,0,0,0,0,0,0
"01D01","SIERRA-AMAZONIA","AZUAY","01H00276","CENTRO DE EDUCACIÓN INICIAL PARTICULAR MI CASITA",0,0,68.75,110,68.75,110,0,0,0,0,0,0
"14D03","SIERRA-AMAZONIA","MORONA SANTIAGO","14H00353","CENTRO DE EDUCACIÓN INICIAL PARTICULAR MIA",0,0,63.68,84.91,52.76,84.41,0,0,0,0,0,0
"14D03","SIERRA-AMAZONIA","MORONA SANTIAGO","14H00353","CENTRO DE EDUCACIÓN INICIAL PARTICULAR MIA (PARA ALUMNOS QUE INGRESARON AL NIVEL MÁS BAJO EN EL AÑO LECTIVO 2015-2016)",53.07,84.91,0,0,0,0,0,0,0,0,0,0
"14D03","SIERRA-AMAZONIA","MORONA SANTIAGO","14H00353","CENTRO DE EDUCACIÓN INICIAL PARTICULAR MIA (PARA TODOS LOS ALUMNOS NUEVOS QUE INGRESARON A PARTIR DEL PERÍODO 2016-2017)",0,0,67.42,89.9,55.88,89.4,0,0,0,0,0,0
"01D02","SIERRA-AMAZONIA","AZUAY","01H02004","CENTRO DE EDUCACIÓN INICIAL PARTICULAR MUNDO CREATIVO",0,0,126,168,105,168,0,0,0,0,0,0
"11D01","SIERRA-AMAZONIA","LOJA","11H00294","CENTRO DE EDUCACIÓN INICIAL PARTICULAR MUNDO DE JUGUETE",0,0,0,0,32.44,51.9,0,0,0,0,0,0
"01D02","SIERRA-AMAZONIA","AZUAY","01H01980","CENTRO DE EDUCACIÓN INICIAL PARTICULAR MUNDO DE JUGUETE",0,0,0,0,105.51,168.81,0,0,0,0,0,0
"01D02","SIERRA-AMAZONIA","AZUAY","01H01980","CENTRO DE EDUCACIÓN INICIAL PARTICULAR MUNDO DE JUGUETE (PARA TODOS LOS ALUMNOS NUEVOS QUE INGRESARON A PARTIR DEL PERÍODO 2016-2017)",0,0,0,0,105.51,168.81,0,0,0,0,0,0
"01D01","SIERRA-AMAZONIA","AZUAY","01H01891","CENTRO DE EDUCACIÓN INICIAL PARTICULAR MUNDO FELIZ",0,0,60.75,97.2,60.75,97.2,0,0,0,0,0,0
"01D01","SIERRA-AMAZONIA","AZUAY","01H00132","CENTRO DE EDUCACIÓN INICIAL PARTICULAR NUESTRO MUNDO",0,0,0,0,40.62,65,0,0,0,0,0,0
"01D02","SIERRA-AMAZONIA","AZUAY","01H01970","CENTRO DE EDUCACIÓN INICIAL PARTICULAR PLANETA SUEÑOS",0,0,73.41,117.46,73.41,117.46,0,0,0,0,0,0
"01D02","SIERRA-AMAZONIA","AZUAY","01H01971","CENTRO DE EDUCACIÓN INICIAL PARTICULAR REINO MAGICO",0,0,131.35,175.13,109.46,175.13,0,0,0,0,0,0
"11D01","SIERRA-AMAZONIA","LOJA","11H01982","CENTRO DE EDUCACIÓN INICIAL PARTICULAR SAN GABRIEL",0,0,0,0,57.35,91.76,0,0,0,0,0,0
"11D01","SIERRA-AMAZONIA","LOJA","11H01982","CENTRO DE EDUCACIÓN INICIAL PARTICULAR SAN GABRIEL (PARA TODOS LOS ALUMNOS NUEVOS QUE INGRESARON A PARTIR DEL PERÍODO 2016-2017)",0,0,68.83,91.76,57.35,91.76,0,0,0,0,0,0
"01D01","SIERRA-AMAZONIA","AZUAY","01H01815","CENTRO DE EDUCACIÓN INICIAL PARTICULAR SAN MATEO",0,0,103.2,137.6,86,137.6,0,0,0,0,0,0
"01D01","SIERRA-AMAZONIA","AZUAY","01H00224","CENTRO DE EDUCACIÓN INICIAL PARTICULAR TRAVESURAS",0,0,97.5,156,97.5,156,0,0,0,0,0,0
"10D02","SIERRA-AMAZONIA","IMBABURA","10H00768","CENTRO DE EDUCACIÓN INICIAL PARVULITOS",0,0,67.57,108.12,67.57,108.12,0,0,0,0,0,0
"10D01","SIERRA-AMAZONIA","IMBABURA","10H00771","CENTRO DE EDUCACIÓN INICIAL PASITO A PASO",0,0,68.83,110.12,68.83,110.12,0,0,0,0,0,0
"10D01","SIERRA-AMAZONIA","IMBABURA","10H00771","CENTRO DE EDUCACIÓN INICIAL PASITO A PASO (PARA TODOS LOS ALUMNOS NUEVOS QUE INGRESARON A PARTIR DEL PERÍODO 2016-2017)",0,0,68.07,108.9,68.07,108.9,0,0,0,0,0,0
"06D01","SIERRA-AMAZONIA","CHIMBORAZO","06H01776","CENTRO DE EDUCACIÓN INICIAL PEKELANDIA",0,0,0,0,54.72,87.56,0,0,0,0,0,0
"06D01","SIERRA-AMAZONIA","CHIMBORAZO","06H01776","CENTRO DE EDUCACIÓN INICIAL PEKELANDIA (PARA ALUMNOS QUE INGRESARON AL NIVEL MÁS BAJO EN EL AÑO LECTIVO 2015-2016)",54.74,87.56,0,0,0,0,0,0,0,0,0,0
"11D02","SIERRA-AMAZONIA","LOJA","11H02036","CENTRO DE EDUCACIÓN INICIAL PETTIROSSO",0,0,0,0,16.64,26.62,0,0,0,0,0,0
"06D01","SIERRA-AMAZONIA","CHIMBORAZO","06H01535","CENTRO DE EDUCACIÓN INICIAL PLANETA AZUL",0,0,35.54,56.86,35.54,56.86,0,0,0,0,0,0
"05D01","SIERRA-AMAZONIA","COTOPAXI","05H00101","CENTRO DE EDUCACIÓN INICIAL QUERUBINES",0,0,50.88,81.4,50.88,81.4,0,0,0,0,0,0
"18D02","SIERRA-AMAZONIA","TUNGURAHUA","18H00901","CENTRO DE EDUCACIÓN INICIAL RETOÑITOS (VALORES APROBADOS POR INVERSIÓN EN INFRAESTRUCTURA - ART.12)",0,0,45.88,73.41,45.88,73.41,0,0,0,0,0,0
"10D01","SIERRA-AMAZONIA","IMBABURA","10H00772","CENTRO DE EDUCACIÓN INICIAL RINCON DE ISRAEL",0,0,70.44,112.71,70.44,112.71,0,0,0,0,0,0
"18D02","SIERRA-AMAZONIA","TUNGURAHUA","18H00915","CENTRO DE EDUCACIÓN INICIAL ROMINA",0,0,114.71,183.53,45.19,72.3,0,0,0,0,0,0
"06D01","SIERRA-AMAZONIA","CHIMBORAZO","06H01774","CENTRO DE EDUCACIÓN INICIAL SAFARI KIDS",0,0,0,0,65,104,0,0,0,0,0,0
"06D01","SIERRA-AMAZONIA","CHIMBORAZO","06H01774","CENTRO DE EDUCACIÓN INICIAL SAFARI KIDS (PARA TODOS LOS ESTUDIANTES NUEVOS QUE INGRESARON A PARTIR DEL PERÍODO 2016-2017)",0,0,65,104.01,65,104.01,0,0,0,0,0,0
"06D01","SIERRA-AMAZONIA","CHIMBORAZO","06H00088","CENTRO DE EDUCACIÓN INICIAL SAN MATEO",0,0,47.78,76.44,47.78,76.44,47.78,76.44,0,0,0,0
"17D07","SIERRA-AMAZONIA","PICHINCHA","17H02944","CENTRO DE EDUCACIÓN INICIAL SANTA NARCISA DE JESÚS",0,0,0,0,16.88,27,0,0,0,0,0,0
"18D02","SIERRA-AMAZONIA","TUNGURAHUA","18H00906","CENTRO DE EDUCACIÓN INICIAL SEMILLAS GREGORIANAS",0,0,149.44,199.25,124.53,199.25,0,0,0,0,0,0
"18D02","SIERRA-AMAZONIA","TUNGURAHUA","18H00906","CENTRO DE EDUCACIÓN INICIAL SEMILLAS GREGORIANAS",0,0,72.08,96.11,60.07,96.11,0,0,0,0,0,0
"10D01","SIERRA-AMAZONIA","IMBABURA","10H00766","CENTRO DE EDUCACIÓN INICIAL SEMILLITAS DEL FUTURO",0,0,86.17,137.87,86.17,137.87,0,0,0,0,0,0
"10D01","SIERRA-AMAZONIA","IMBABURA","10H00628","CENTRO DE EDUCACIÓN INICIAL TACI",0,0,103.49,165.58,103.49,165.58,0,0,0,0,0,0
"18D01","SIERRA-AMAZONIA","TUNGURAHUA","18H00905","CENTRO DE EDUCACIÓN INICIAL TIA TITY",0,0,157.5,210,64.12,102.6,0,0,0,0,0,0
"17D11","SIERRA-AMAZONIA","PICHINCHA","17H03691","CENTRO DE EDUCACIÓN INICIAL TIMOTEO",0,0,0,0,55.97,89.55,0,0,0,0,0,0
"11D01","SIERRA-AMAZONIA","LOJA","11H00259","CENTRO DE EDUCACIÓN INTEGRAL MONTSERRAT",0,0,0,0,56.31,90.09,0,0,0,0,0,0
"01D01","SIERRA-AMAZONIA","AZUAY","01H00418","CENTRO DE EDUCACIÓN PARTICULAR MI PEQUEÑO MUNDO",0,0,0,0,27.5,44,0,0,0,0,0,0
"17D04","SIERRA-AMAZONIA","PICHINCHA","17H00683","CENTRO DE EDUCATIVO BETEL",0,0,78.75,105,56.72,90.75,0,0,0,0,0,0
"17D05","SIERRA-AMAZONIA","PICHINCHA","17H03719","CENTRO EDUCACIÓN INICIAL MISS TRAVESURITAS",0,0,0,0,0,0,0,0,0,0,0,0
"01D01","SIERRA-AMAZONIA","AZUAY","01H00149","CENTRO EDUCACIÓN INICIAL PARTICULAR ABEJITAS LABORIOSAS",0,0,82.5,132,82.5,132,0,0,0,0,0,0
"17D03","SIERRA-AMAZONIA","PICHINCHA","17H02993","CENTRO EDUCATIVO SOFIA GUTIERREZ",0,0,0,0,43.91,70.25,43.91,70.25,0,0,0,0
"17D06","SIERRA-AMAZONIA","PICHINCHA","17H00586","CENTRO EDUCATIVO AGAPE",0,0,0,0,65.11,104.18,65.11,104.18,65.11,104.18,0,0
"01D02","SIERRA-AMAZONIA","AZUAY","01H01616","CENTRO EDUCATIVO CAPULLITOS DEL SABER",0,0,47.79,76.46,47.79,76.46,0,0,0,0,0,0
"17D03","SIERRA-AMAZONIA","PICHINCHA","17H00970","CENTRO EDUCATIVO CAUSAYRIMAY",0,0,0,0,40.5,64.8,13.16,21.06,0,0,0,0
"17D02","SIERRA-AMAZONIA","PICHINCHA","17B00101","CENTRO EDUCATIVO COMUNITARIO BILINGUE INTERCULTURAL FISCOMICIONAL POR LA PAZ",0,0,0,0,22.28,35.64,22.28,35.64,0,0,0,0
"01D01","SIERRA-AMAZONIA","AZUAY","01H01887","CENTRO EDUCATIVO DE NIVEL INICIAL JUGART",0,0,58.44,93.5,58.44,93.5,0,0,0,0,0,0
"17D03","SIERRA-AMAZONIA","PICHINCHA","17H03079","CENTRO EDUCATIVO DIMONTI",0,0,55,88,55,88,55,88,0,0,0,0
"17D03","SIERRA-AMAZONIA","PICHINCHA","17H00174","CENTRO EDUCATIVO EDWARD JOSÉPH FLANAGAN",0,0,66,88,55,88,64.35,102.96,55.58,88.93,0,0
"17D03","SIERRA-AMAZONIA","PICHINCHA","17H00963","CENTRO EDUCATIVO EL TREBOL",0,0,0,0,0,0,53.86,86.17,53.86,86.17,0,0
"17D03","SIERRA-AMAZONIA","PICHINCHA","17H00963","CENTRO EDUCATIVO EL TREBOL (PARA TODOS LOS ALUMNOS NUEVOS QUE INGRESARON A PARTIR DEL PERÍODO 2016-2017)",0,0,0,0,0,0,59.7,95.52,59.7,95.52,0,0
"22D02","SIERRA-AMAZONIA","ORELLANA","22H00079","CENTRO EDUCATIVO EMANUEL",0,0,0,0,26.2,41.92,26.2,41.92,0,0,0,0
"17D05","SIERRA-AMAZONIA","PICHINCHA","17H02777","CENTRO EDUCATIVO ETIEVAN",0,0,0,0,170.12,272.2,170.12,272.2,170.12,272.2,170.12,272.2
"17D08","SIERRA-AMAZONIA","PICHINCHA","17H01722","CENTRO EDUCATIVO GONZALO RUALES BENALCAZAR",0,0,0,0,66,105.6,66.48,106.37,66.48,106.37,69.38,111
"17D04","SIERRA-AMAZONIA","PICHINCHA","17H00536","CENTRO EDUCATIVO HANS ANDERSEN",0,0,0,0,49.91,79.86,0,0,0,0,0,0
"17D09","SIERRA-AMAZONIA","PICHINCHA","17H02139","CENTRO EDUCATIVO HERNAN MALO GONZALEZ",0,0,0,0,45.53,72.85,50.59,80.95,50.59,80.95,0,0
"17D09","SIERRA-AMAZONIA","PICHINCHA","17H02139","CENTRO EDUCATIVO HERNAN MALO GONZALEZ (PARA ALUMNOS QUE INGRESARON AL NIVEL MÁS BAJO EN EL AÑO LECTIVO 2015-2016)",51.23,81.96,0,0,0,0,0,0,0,0,0,0
"17D09","SIERRA-AMAZONIA","PICHINCHA","17H02139","CENTRO EDUCATIVO HERNAN MALO GONZALEZ (PARA TODOS LOS ALUMNOS NUEVOS QUE INGRESARON A PARTIR DEL PERÍODO 2016-2017)",0,0,0,0,0,0,50.72,81.15,0,0,0,0
